district,latitude,longitude,year,month,rainfall_mm,humidity_pct,temp_mean_c,temp_max_c,temp_min_c,days_in_month,spi3,spi6,spi3_class
Nalgonda,17.05,79.2667,2019,11,3.3,78.25,24.12,31.79,16.79,30,0.40745438595670147,-0.3556717033008202,Normal
Nalgonda,17.05,79.2667,2019,12,8.37,73.49,23.17,30.85,15.08,31,0.24547436824088273,-0.1654976845221711,Normal
Nalgonda,17.05,79.2667,2020,1,10.54,63.71,24.21,34.89,12.53,31,-0.37536386157897855,0.29643013105677857,Normal
Nalgonda,17.05,79.2667,2020,2,6.96,52.55,26.18,36.55,15.44,29,0.5402023633209292,0.45837030072251483,Normal
Nalgonda,17.05,79.2667,2020,3,15.5,48.52,29.97,40.87,20.91,31,0.5065591781122367,0.28522302387673076,Normal
Nalgonda,17.05,79.2667,2020,4,18.9,42.37,33.19,43.22,24.16,30,0.37882106290740597,-0.17407882959275478,Normal
Nalgonda,17.05,79.2667,2020,5,25.42,39.75,35.16,45.96,26.19,31,-0.22151263307466626,-0.02938902462909512,Normal
Nalgonda,17.05,79.2667,2020,6,163.2,68.01,29.67,39.61,23.02,30,0.8562234804505113,0.8946423532024345,Normal
Nalgonda,17.05,79.2667,2020,7,265.36,80.84,27.44,33.94,22.7,31,1.4916670154430263,1.5637873984588038,Normal
Nalgonda,17.05,79.2667,2020,8,277.14,85.21,26.78,32.93,22.99,31,2.0972011234478156,2.004582923056619,Normal
Nalgonda,17.05,79.2667,2020,9,205.5,87.13,26.58,31.77,21.89,30,1.9637419497734607,1.9710294788706517,Normal
Nalgonda,17.05,79.2667,2020,10,186.62,85.93,25.6,30.79,18.85,31,1.8604637516902687,2.0360403412760952,Normal
Nalgonda,17.05,79.2667,2020,11,42.0,85.6,23.15,29.75,14.06,30,1.5455975336981664,2.161619069757275,Normal
Nalgonda,17.05,79.2667,2020,12,0.0,79.18,20.83,28.2,11.58,31,1.4133749862142868,2.0056439486112185,Normal
Nalgonda,17.05,79.2667,2021,1,0.62,76.83,22.92,31.59,14.82,31,0.37585988620632116,1.900984437127163,Normal
Nalgonda,17.05,79.2667,2021,2,2.52,57.2,24.31,36.97,12.99,28,-0.8848091443294135,1.449834510020344,Watch
Nalgonda,17.05,79.2667,2021,3,0.0,38.34,29.61,43.47,18.02,31,-1.0209176445824555,1.0284943761525027,Moderate Drought
Nalgonda,17.05,79.2667,2021,4,17.4,41.51,32.81,42.98,23.64,30,-0.27125748485626927,-0.20187922801080857,Normal
Nalgonda,17.05,79.2667,2021,5,39.06,50.91,32.84,42.71,25.13,31,-0.34196385544132923,-0.7912556948972151,Normal
Nalgonda,17.05,79.2667,2021,6,162.3,67.39,29.38,38.63,23.71,30,1.0282433035329652,0.6033654046544161,Normal
Nalgonda,17.05,79.2667,2021,7,252.34,79.28,27.6,34.47,23.32,31,1.4893323943434313,1.3689988391510233,Normal
Nalgonda,17.05,79.2667,2021,8,167.71,80.94,27.32,33.08,22.21,31,1.2388382901477564,1.1072460208521502,Normal
Nalgonda,17.05,79.2667,2021,9,197.4,83.71,26.85,32.51,20.91,30,1.1348424417123548,1.3151448224062727,Normal
Nalgonda,17.05,79.2667,2021,10,62.62,83.74,25.81,31.27,18.71,31,0.26262025292718805,0.9544111441904819,Normal
Nalgonda,17.05,79.2667,2021,11,47.1,85.95,24.2,30.41,17.08,30,0.5782184119134143,1.0673761508264574,Normal
Nalgonda,17.05,79.2667,2021,12,0.0,74.95,21.89,30.59,9.76,31,-0.05389006363803607,0.8087684351088814,Normal
Nalgonda,17.05,79.2667,2022,1,42.16,67.52,22.2,32.57,10.48,31,1.4549670279878386,0.65269336142652,Normal
Nalgonda,17.05,79.2667,2022,2,0.0,56.58,24.8,36.24,12.43,28,1.0863450113061033,0.7680905896903654,Normal
Nalgonda,17.05,79.2667,2022,3,0.0,39.03,30.98,42.48,17.52,31,0.7356810295051285,0.15408317422177875,Normal
Nalgonda,17.05,79.2667,2022,4,0.9,40.55,33.97,44.58,24.02,30,-2.0221841403362397,0.4576807824195238,Extreme Drought
Nalgonda,17.05,79.2667,2022,5,55.49,53.04,32.73,44.88,25.42,31,-0.3445243931780115,0.2887980679069244,Normal
Nalgonda,17.05,79.2667,2022,6,89.7,61.64,30.45,42.41,24.33,30,-0.21292866153681436,0.03305391641961853,Normal
Nalgonda,17.05,79.2667,2022,7,319.92,79.67,27.27,36.27,22.91,31,1.5837262228101254,1.299381658900097,Normal
Nalgonda,17.05,79.2667,2022,8,135.16,82.49,27.01,32.66,22.51,31,0.9541572191254969,0.8185229156983008,Normal
Nalgonda,17.05,79.2667,2022,9,116.1,82.97,26.85,32.24,21.67,30,0.813781570336208,0.597347071108938,Normal
Nalgonda,17.05,79.2667,2022,10,133.61,84.37,24.72,31.19,15.35,31,-0.07986330218936355,0.8000424949888642,Normal
Nalgonda,17.05,79.2667,2022,11,7.8,78.07,22.82,30.02,13.74,30,0.1285045769473921,0.6394146722170009,Normal
Nalgonda,17.05,79.2667,2022,12,12.71,74.32,23.75,33.05,15.01,31,0.5791527375574635,0.7988526659721811,Normal
Nalgonda,17.05,79.2667,2023,1,0.0,62.76,23.37,33.0,11.02,31,-0.45719131424746706,-0.2087086523203795,Normal
Nalgonda,17.05,79.2667,2023,2,0.0,40.45,26.62,37.92,15.54,28,-0.08860148958935245,0.05135507423191667,Normal
Nalgonda,17.05,79.2667,2023,3,35.03,49.45,28.9,39.95,19.22,31,0.5606353709876638,0.5922435002943297,Normal
Nalgonda,17.05,79.2667,2023,4,34.8,42.26,32.57,43.54,23.24,30,0.9508322839248262,0.4615027209116129,Normal
Nalgonda,17.05,79.2667,2023,5,49.6,47.79,33.33,43.84,23.47,31,1.4156215686317473,1.0073552427526058,Normal
Nalgonda,17.05,79.2667,2023,6,45.9,44.67,33.99,43.8,24.13,30,-0.5353160777070307,-0.39563430553619194,Watch
Nalgonda,17.05,79.2667,2023,7,271.25,71.9,28.38,37.78,23.2,31,0.7136595796722222,1.0229591152795905,Normal
Nalgonda,17.05,79.2667,2023,8,51.15,75.97,28.05,33.94,23.27,31,-0.5931568426590481,-0.13132868965483338,Watch
Nalgonda,17.05,79.2667,2023,9,171.0,82.32,27.31,34.22,22.83,30,0.23309140405701834,-0.024802726880035226,Normal
Nalgonda,17.05,79.2667,2023,10,11.16,70.69,26.41,33.82,17.08,31,-1.553687145446197,-0.587211621335989,Severe Drought
Nalgonda,17.05,79.2667,2023,11,35.4,70.85,25.93,34.17,18.23,30,-0.2778009806284925,-0.5767535373548107,Normal
Nalgonda,17.05,79.2667,2023,12,53.94,71.26,22.53,33.76,13.11,31,-0.2061950457082738,0.05506408422990131,Normal
Nalgonda,17.05,79.2667,2024,1,0.0,64.72,24.12,33.6,15.95,31,1.4564594771057378,-0.9568998362544107,Normal
Nalgonda,17.05,79.2667,2024,2,0.0,52.96,27.62,38.08,17.3,29,1.404807100293012,0.06400130737052377,Normal
Nalgonda,17.05,79.2667,2024,3,0.31,44.07,31.23,42.47,21.75,31,-1.9382712908323947,-0.5842240007164887,Severe Drought
Nalgonda,17.05,79.2667,2024,4,1.5,36.61,34.72,45.22,24.48,30,-1.7138591202705444,0.4786396539200217,Severe Drought
Nalgonda,17.05,79.2667,2024,5,87.73,54.22,33.37,46.04,24.71,31,0.6859863804654279,1.2226451312176647,Normal
Nalgonda,17.05,79.2667,2024,6,118.2,66.89,29.95,38.52,23.53,30,0.8548218475909033,0.3708927527509876,Normal
Nalgonda,17.05,79.2667,2024,7,146.01,72.89,28.33,36.56,23.86,31,0.5698778123496724,0.17255834590097777,Normal
Nalgonda,17.05,79.2667,2024,8,221.65,79.82,28.01,34.73,23.76,31,0.48052868507190477,0.6139264179172056,Normal
Nalgonda,17.05,79.2667,2024,9,200.1,83.89,26.77,32.4,22.0,30,0.7893839853786165,0.9559182312887772,Normal
Nalgonda,17.05,79.2667,2024,10,74.71,84.69,26.45,32.9,20.33,31,0.7671528059904806,0.7921890437692456,Normal
Nalgonda,17.05,79.2667,2024,11,13.8,78.52,23.51,30.41,15.38,30,0.4164744509820096,0.4964365758565608,Normal
Nalgonda,17.05,79.2667,2024,12,15.19,72.45,24.04,31.94,11.26,31,-0.1523004854409473,0.5058465344613161,Normal
Narayanpet,16.7456,77.495,2000,1,0.31,39.59,24.12,35.86,12.66,31,-1.731664396122245,-3.0114537584997843,Severe Drought
Narayanpet,16.7456,77.495,2000,2,26.1,45.56,26.26,36.02,14.52,29,-1.382994127100638,-3.0114537584997843,Moderate Drought
Narayanpet,16.7456,77.495,2000,3,0.31,31.84,28.77,40.88,15.12,31,0.5485203203052592,-3.0114537584997843,Normal
Narayanpet,16.7456,77.495,2000,4,1.2,27.41,34.17,44.93,21.32,30,-0.1896730974689674,-3.0114537584997843,Normal
Narayanpet,16.7456,77.495,2000,5,55.18,48.76,31.61,43.47,23.61,31,-0.6326832895437697,-3.0114537584997843,Watch
Narayanpet,16.7456,77.495,2000,6,205.8,74.58,26.69,34.55,21.9,30,1.2214679857168296,1.2446745197356348,Normal
Narayanpet,16.7456,77.495,2000,7,75.95,77.71,25.79,32.42,20.41,31,0.6135418518209611,0.4566694231124669,Normal
Narayanpet,16.7456,77.495,2000,8,314.96,80.46,25.32,33.07,20.68,31,1.5984563597568833,1.3550573219617137,Normal
Narayanpet,16.7456,77.495,2000,9,85.8,81.55,25.53,31.84,20.56,30,0.48947395927008425,0.9119250446731375,Normal
Narayanpet,16.7456,77.495,2000,10,56.73,74.38,25.12,33.07,15.21,31,0.7772043542789382,0.7982039976207999,Normal
Narayanpet,16.7456,77.495,2000,11,12.0,64.99,23.79,34.38,14.21,30,-1.1354979802926657,0.7820790916450371,Moderate Drought
Narayanpet,16.7456,77.495,2000,12,1.86,46.83,22.39,34.39,12.22,31,-0.4130068381155918,0.21528628035568595,Normal
Narayanpet,16.7456,77.495,2001,1,3.41,44.26,24.05,34.55,13.08,31,0.041115180487498605,0.7742929595165637,Normal
Narayanpet,16.7456,77.495,2001,2,0.0,27.17,26.61,38.94,13.55,28,-0.08486429908441077,-1.180676533792785,Normal
Narayanpet,16.7456,77.495,2001,3,15.81,32.73,30.09,40.92,17.47,31,0.26631099888169213,-0.4121649437132073,Normal
Narayanpet,16.7456,77.495,2001,4,24.9,39.81,31.98,42.8,21.44,30,0.2151171069608717,-0.05122238932926654,Normal
Narayanpet,16.7456,77.495,2001,5,13.02,35.31,33.93,44.57,24.48,31,-0.7202372722187913,-0.8245168400426589,Watch
Narayanpet,16.7456,77.495,2001,6,90.9,63.51,28.23,38.87,21.51,30,-0.5341179044875113,-0.570140057014264,Watch
Narayanpet,16.7456,77.495,2001,7,84.63,63.02,28.05,36.41,21.5,31,-0.9334491644884387,-0.9569738975300471,Watch
Narayanpet,16.7456,77.495,2001,8,122.45,76.84,25.93,33.63,21.08,31,-0.5789235848539936,-0.8729239885393492,Watch
Narayanpet,16.7456,77.495,2001,9,186.3,77.87,26.31,33.68,21.56,30,-0.27487197013134423,-0.47698543962409884,Normal
Narayanpet,16.7456,77.495,2001,10,157.79,82.72,24.07,30.57,15.33,31,0.8465858396944471,0.07171473050500703,Normal
Narayanpet,16.7456,77.495,2001,11,3.3,76.37,23.16,30.88,13.6,30,1.1564651052062596,0.2088342485037051,Normal
Narayanpet,16.7456,77.495,2001,12,0.62,61.72,21.59,31.73,12.51,31,1.193706855561415,0.2718492335573745,Normal
Narayanpet,16.7456,77.495,2002,1,4.65,52.49,23.29,35.9,11.48,31,-0.5323708736376473,0.7771185324441168,Watch
Narayanpet,16.7456,77.495,2002,2,1.4,44.62,26.12,37.08,15.86,28,0.0957014077088996,1.1271847111177333,Normal
Narayanpet,16.7456,77.495,2002,3,8.37,31.01,30.06,41.0,18.42,31,0.04330905051375238,0.9869420851508143,Normal
Narayanpet,16.7456,77.495,2002,4,2.4,29.57,33.78,43.16,21.94,30,-0.9056020772490601,-1.5092846198075653,Watch
Narayanpet,16.7456,77.495,2002,5,114.7,49.25,32.25,43.81,23.24,31,0.8576037015520838,0.767383160729839,Normal
Narayanpet,16.7456,77.495,2002,6,87.6,70.21,28.1,36.59,22.91,30,0.5615565193249293,0.44430209777579005,Normal
Narayanpet,16.7456,77.495,2002,7,93.93,66.32,28.02,36.48,21.8,31,0.24448062101466037,-0.07800930060146989,Normal
Narayanpet,16.7456,77.495,2002,8,154.69,76.41,26.05,33.2,20.62,31,-0.2357917026793044,0.0493151411330576,Normal
Narayanpet,16.7456,77.495,2002,9,41.1,70.14,27.2,36.62,19.56,30,-1.3970582875654378,-0.6815620143054043,Moderate Drought
Narayanpet,16.7456,77.495,2002,10,164.61,73.14,25.73,38.8,17.51,31,-0.031608815046958505,0.08028005818056565,Normal
Narayanpet,16.7456,77.495,2002,11,3.3,63.6,23.51,34.59,14.02,30,-0.3513020123302288,-0.3942677030602199,Normal
Narayanpet,16.7456,77.495,2002,12,0.0,52.49,23.38,34.06,12.84,31,1.2781488641949128,-0.47835360230928037,Normal
Narayanpet,16.7456,77.495,2003,1,0.0,48.66,24.19,34.99,13.59,31,-1.0996375765986062,-0.20258494565259424,Moderate Drought
Narayanpet,16.7456,77.495,2003,2,4.2,44.08,27.67,37.04,16.21,28,-0.2434664811776519,-0.4126486443442057,Normal
Narayanpet,16.7456,77.495,2003,3,14.57,35.94,30.3,40.49,19.27,31,0.24715817868982684,1.1236339074338608,Normal
Narayanpet,16.7456,77.495,2003,4,14.7,32.97,33.16,42.01,22.15,30,0.004789060973124878,-0.752073357498876,Normal
Narayanpet,16.7456,77.495,2003,5,9.3,25.74,35.21,45.0,24.95,31,-1.231480007179972,-1.355831370995273,Moderate Drought
Narayanpet,16.7456,77.495,2003,6,80.1,55.06,30.45,44.01,22.06,30,-0.9859712651685906,-1.0091940094354235,Watch
Narayanpet,16.7456,77.495,2003,7,132.68,74.91,26.6,34.81,22.11,31,-0.5263312623609208,-0.6448508233538377,Watch
Narayanpet,16.7456,77.495,2003,8,136.71,76.47,26.25,34.54,21.11,31,-0.12290185148732642,-0.5489040039573404,Normal
Narayanpet,16.7456,77.495,2003,9,88.2,74.09,26.55,34.75,21.55,30,-0.6367261857845203,-0.9328551961181231,Watch
Narayanpet,16.7456,77.495,2003,10,132.68,77.22,25.26,33.31,14.76,31,-0.057068594234603726,-0.36539153991417894,Normal
Narayanpet,16.7456,77.495,2003,11,2.7,70.05,23.18,32.2,13.04,30,-0.16575430948624753,-0.21961869743819787,Normal
Narayanpet,16.7456,77.495,2003,12,2.17,54.38,22.76,34.17,12.54,31,0.8432280833504904,-0.17800598833373146,Normal
Narayanpet,16.7456,77.495,2004,1,17.98,54.37,23.19,33.44,12.43,31,0.3141881545621713,-0.043672859670521216,Normal
Narayanpet,16.7456,77.495,2004,2,1.45,40.69,25.4,38.0,13.12,29,1.2922593824130253,-0.014242154549940165,Normal
Narayanpet,16.7456,77.495,2004,3,12.09,30.76,30.23,41.77,18.45,31,0.7022348109405103,0.8924898934079554,Normal
Narayanpet,16.7456,77.495,2004,4,80.7,42.45,31.7,43.36,19.55,30,1.2935559084823374,1.2595192951167606,Normal
Narayanpet,16.7456,77.495,2004,5,80.91,65.17,28.93,38.21,22.2,31,1.5952244776346594,1.7112780626703532,Normal
Narayanpet,16.7456,77.495,2004,6,34.2,67.12,27.94,36.54,22.0,30,0.449034192951206,0.546433782806327,Normal
Narayanpet,16.7456,77.495,2004,7,162.75,75.59,26.23,33.48,21.46,31,0.0668284012815391,0.5243920628990911,Normal
Narayanpet,16.7456,77.495,2004,8,39.68,71.03,26.8,35.11,21.5,31,-1.198618524399123,-0.3604540175088106,Moderate Drought
Narayanpet,16.7456,77.495,2004,9,147.6,79.36,25.96,34.62,20.1,30,-0.7162632695844202,-0.3086081892561969,Watch
Narayanpet,16.7456,77.495,2004,10,66.96,74.4,25.17,33.06,15.6,31,-1.1060757775250223,-0.661163336771088,Moderate Drought
Narayanpet,16.7456,77.495,2004,11,0.9,57.66,24.58,34.57,13.65,30,-0.26811946993273633,-1.0266297830979492,Normal
Narayanpet,16.7456,77.495,2004,12,0.0,49.43,22.7,34.03,12.19,31,-0.47907368008793777,-0.8152843827242938,Normal
Narayanpet,16.7456,77.495,2005,1,19.22,51.13,24.3,33.57,13.72,31,0.18665792763297162,-1.14701204146707,Normal
Narayanpet,16.7456,77.495,2005,2,0.56,38.98,26.68,38.63,14.47,28,1.1822091638545484,-0.13416304998159873,Normal
Narayanpet,16.7456,77.495,2005,3,6.82,31.68,29.71,41.4,16.78,31,0.5444528972716217,-0.31773984776233166,Normal
Narayanpet,16.7456,77.495,2005,4,44.4,47.43,31.11,40.97,21.45,30,0.49263197008885845,0.3171499879096481,Normal
Narayanpet,16.7456,77.495,2005,5,76.57,44.35,32.44,44.14,21.1,31,0.8969080413406663,1.020969573600306,Normal
Narayanpet,16.7456,77.495,2005,6,99.3,67.96,28.58,40.29,22.67,30,0.751132227406304,0.7801201769202885,Normal
Narayanpet,16.7456,77.495,2005,7,283.96,80.43,25.96,33.42,20.63,31,1.5759472705186934,1.6388790818968637,Normal
Narayanpet,16.7456,77.495,2005,8,158.1,84.26,25.23,30.65,21.15,31,1.2609828173005668,1.4504884184710358,Normal
Narayanpet,16.7456,77.495,2005,9,156.6,85.27,25.32,31.27,21.16,30,1.4626886764786124,1.355959096001081,Normal
Narayanpet,16.7456,77.495,2005,10,220.72,84.24,24.41,31.51,18.4,31,1.3478942225499058,1.7107369528293712,Normal
Narayanpet,16.7456,77.495,2005,11,3.6,78.51,19.96,28.37,11.85,30,1.459325463329052,1.6053465686315844,Normal
Narayanpet,16.7456,77.495,2005,12,0.31,68.37,20.47,31.03,9.82,31,1.9722804580670084,1.9651103094367777,Normal
Narayanpet,16.7456,77.495,2006,1,0.0,52.84,22.14,35.2,11.75,31,-1.0153712745441188,1.2740969462842697,Moderate Drought
Narayanpet,16.7456,77.495,2006,2,0.0,36.31,25.53,38.77,14.05,28,-1.2194525694246232,1.3748983912541826,Moderate Drought
Narayanpet,16.7456,77.495,2006,3,42.16,46.33,28.45,39.74,15.75,31,0.9955560485023767,2.0288836034515585,Normal
Narayanpet,16.7456,77.495,2006,4,34.5,36.84,32.45,42.93,20.33,30,0.9976847062470323,0.5230592249535516,Normal
Narayanpet,16.7456,77.495,2006,5,98.27,46.03,32.46,43.91,22.49,31,1.6122138990089825,1.4359420821512223,Normal
Narayanpet,16.7456,77.495,2006,6,124.2,73.71,27.42,35.21,22.14,30,1.1657823393264972,1.3510246728336213,Normal
Narayanpet,16.7456,77.495,2006,7,116.56,73.61,26.68,34.5,21.1,31,0.6317666637886912,0.8982023722604179,Normal
Narayanpet,16.7456,77.495,2006,8,99.2,77.98,25.69,33.61,20.58,31,-0.20367616270468417,0.4428201762559259,Normal
Narayanpet,16.7456,77.495,2006,9,212.4,79.81,26.08,35.07,20.4,30,0.05614234968854961,0.595682654630417,Normal
Narayanpet,16.7456,77.495,2006,10,26.97,77.67,25.03,32.05,18.56,31,-0.23302603652840173,0.19560335122618144,Normal
Narayanpet,16.7456,77.495,2006,11,78.3,78.27,23.2,31.87,15.9,30,0.8717504310812644,0.27826419311771805,Normal
Narayanpet,16.7456,77.495,2006,12,0.0,65.09,22.19,31.88,12.26,31,0.3057146883124798,0.11323642156042582,Normal
Narayanpet,16.7456,77.495,2007,1,0.0,51.33,23.31,34.65,13.23,31,1.9207443151850383,0.2866704843262735,Normal
Narayanpet,16.7456,77.495,2007,2,0.0,40.93,25.56,36.5,14.91,28,-1.382994127100638,0.7752479000787305,Moderate Drought
Narayanpet,16.7456,77.495,2007,3,0.31,33.02,30.37,41.37,18.33,31,-1.8346280309744492,-0.10409529373936921,Severe Drought
Narayanpet,16.7456,77.495,2007,4,21.0,35.47,32.67,42.16,22.18,30,-0.4341378874302893,0.9289921668415226,Normal
Narayanpet,16.7456,77.495,2007,5,49.91,41.41,33.27,43.72,23.99,31,-0.24344786303302857,-0.48898614189484085,Normal
Narayanpet,16.7456,77.495,2007,6,387.6,74.12,27.52,38.23,22.18,30,2.948521602228362,2.7746712602952313,Normal
Narayanpet,16.7456,77.495,2007,7,87.42,79.35,26.21,33.15,21.66,31,2.0192461043536736,1.8840963733276186,Normal
Narayanpet,16.7456,77.495,2007,8,241.8,81.09,25.69,32.47,21.23,31,2.267258520131232,2.1280076072697707,Normal
Narayanpet,16.7456,77.495,2007,9,214.2,86.78,24.97,31.69,20.04,30,1.0396869516505776,2.2747687335416584,Normal
Narayanpet,16.7456,77.495,2007,10,32.24,78.91,23.34,30.57,16.94,31,1.009435404599075,1.786132337234075,Normal
Narayanpet,16.7456,77.495,2007,11,3.9,68.79,21.85,31.28,10.37,30,0.15489819537894073,1.8046749040898074,Normal
Narayanpet,16.7456,77.495,2007,12,0.93,59.02,23.06,34.97,13.76,31,-1.3996985160855995,0.4526982169889662,Moderate Drought
Narayanpet,16.7456,77.495,2008,1,0.0,43.36,23.12,33.92,13.02,31,-0.9005970292168798,0.920315391166385,Watch
Narayanpet,16.7456,77.495,2008,2,22.04,51.19,25.61,36.55,14.26,29,1.3714903535969698,0.3084270062676606,Normal
Narayanpet,16.7456,77.495,2008,3,137.02,48.76,27.48,38.66,16.39,31,2.8473571677271425,1.2419168991599885,Normal
Narayanpet,16.7456,77.495,2008,4,6.0,48.96,29.65,43.21,17.57,30,2.2249839862440126,2.099475502173506,Normal
Narayanpet,16.7456,77.495,2008,5,23.56,35.32,33.1,43.46,24.02,31,1.4953558396742976,1.6342606012727068,Normal
Narayanpet,16.7456,77.495,2008,6,54.0,64.64,28.14,36.72,21.54,30,-1.422401665858513,0.730353786918203,Moderate Drought
Narayanpet,16.7456,77.495,2008,7,120.59,64.2,28.26,37.98,22.0,31,-0.8121277157844246,0.44465956051813477,Watch
Narayanpet,16.7456,77.495,2008,8,235.91,82.19,25.53,31.63,21.27,31,0.3621593129592298,0.8700948057484055,Normal
Narayanpet,16.7456,77.495,2008,9,149.1,82.64,25.13,30.84,19.17,30,0.7335964258779863,-0.012355926729797346,Normal
Narayanpet,16.7456,77.495,2008,10,53.32,77.25,24.41,31.56,14.32,31,0.6272859831589499,-0.032871485215402736,Normal
Narayanpet,16.7456,77.495,2008,11,46.2,68.78,23.39,32.85,13.55,30,0.13499715881683966,0.2866434870493355,Normal
Narayanpet,16.7456,77.495,2008,12,0.31,63.11,22.77,32.98,12.23,31,0.2047803673169536,0.6252460914451535,Normal
Narayanpet,16.7456,77.495,2009,1,0.0,51.56,23.65,36.15,14.39,31,1.1478971975206573,0.8551286996354416,Normal
Narayanpet,16.7456,77.495,2009,2,0.0,36.22,27.37,39.61,17.07,28,-1.2194525694246232,0.030153131427640315,Moderate Drought
Narayanpet,16.7456,77.495,2009,3,5.58,29.31,30.18,40.67,18.76,31,-0.5752240062504206,-0.10724386873701193,Watch
Narayanpet,16.7456,77.495,2009,4,10.5,30.05,33.43,42.36,21.78,30,-0.6800805575455313,0.0767680672587392,Watch
Narayanpet,16.7456,77.495,2009,5,93.31,42.05,32.91,44.54,24.22,31,0.5712521341142852,0.36145244760111467,Normal
Narayanpet,16.7456,77.495,2009,6,104.7,71.58,27.56,37.06,22.29,30,0.6087966392187286,0.3804759512642708,Normal
Narayanpet,16.7456,77.495,2009,7,39.68,70.1,27.12,35.19,21.73,31,-0.3510538507682854,-0.6652721321462907,Normal
Narayanpet,16.7456,77.495,2009,8,171.43,70.27,27.43,36.96,21.72,31,-0.4154373200758006,-0.23843434360270696,Normal
Narayanpet,16.7456,77.495,2009,9,163.2,80.12,26.2,33.61,20.93,30,-0.4647766127757316,-0.0547808409062027,Normal
Narayanpet,16.7456,77.495,2009,10,64.17,74.39,24.6,32.05,15.2,31,0.3037503234022651,-0.032814741138804795,Normal
Narayanpet,16.7456,77.495,2009,11,29.4,72.45,24.23,32.98,13.35,30,0.22849952703815374,-0.2226427162158216,Normal
Narayanpet,16.7456,77.495,2009,12,2.79,61.62,23.44,32.79,13.18,31,0.13846933705443068,-0.3721232644609703,Normal
Narayanpet,16.7456,77.495,2010,1,17.36,55.64,23.53,33.76,11.94,31,1.2336118876003204,0.557006384550092,Normal
Narayanpet,16.7456,77.495,2010,2,0.56,40.61,27.21,38.42,15.32,28,1.2391675975656224,0.3543511608998165,Normal
Narayanpet,16.7456,77.495,2010,3,0.0,29.57,31.24,41.45,18.9,31,0.21010657180022277,0.052677493622774435,Normal
Narayanpet,16.7456,77.495,2010,4,9.3,31.12,34.07,43.49,21.6,30,-1.0656145295375021,-0.010808888649612047,Moderate Drought
Narayanpet,16.7456,77.495,2010,5,24.49,39.96,34.25,43.38,24.37,31,-1.4222845803904356,-0.9602686741923095,Moderate Drought
Narayanpet,16.7456,77.495,2010,6,100.5,61.57,29.7,40.84,22.89,30,-0.4423553126866278,-0.5024617280558051,Normal
Narayanpet,16.7456,77.495,2010,7,253.89,79.0,26.06,34.39,21.3,31,0.964417559030303,0.6703211081518363,Normal
Narayanpet,16.7456,77.495,2010,8,173.29,82.52,25.9,33.06,19.98,31,1.174169953007771,0.7658110012504429,Normal
Narayanpet,16.7456,77.495,2010,9,168.3,85.37,25.22,30.83,19.9,30,1.4390435578554905,0.8593672689084889,Normal
Narayanpet,16.7456,77.495,2010,10,44.33,81.29,24.87,31.72,16.03,31,0.19376126127604792,0.6512673243279636,Normal
Narayanpet,16.7456,77.495,2010,11,34.5,80.05,24.28,31.34,16.74,30,0.11768299983139062,0.9023420832753953,Normal
Narayanpet,16.7456,77.495,2010,12,6.51,64.42,21.77,31.09,10.14,31,-0.08337034051965143,1.1199658224003293,Normal
Narayanpet,16.7456,77.495,2011,1,0.0,49.09,22.91,34.86,11.68,31,0.9835952199891109,0.3744877628535315,Normal
Narayanpet,16.7456,77.495,2011,2,5.32,45.02,25.77,36.12,14.33,28,0.6109259626541226,0.14674112693484645,Normal
Narayanpet,16.7456,77.495,2011,3,0.31,31.72,29.65,41.09,18.41,31,-0.5701012980539953,-0.38830256527473916,Watch
Narayanpet,16.7456,77.495,2011,4,7.5,36.2,31.65,42.45,20.94,30,-0.8457635536704363,-0.1631924235997828,Watch
